dataset,image_id,label,prob_e6c,prob_e20,prob_e21,e20_vs_e21_transition,e6c_vs_e21_transition,generator,device_family
E14_Degraded,real_raise_167_r15919202t_test_double_jpeg,Real,0.380615234375,0.0238189697265625,0.5244140625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_111_r0eb8dfb5t_test_whatsapp_q75,Real,0.007404327392578125,0.0013723373413085938,0.5302734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_111_r0eb8dfb5t_test_resize_q80,Real,0.00626373291015625,0.0017614364624023438,0.498046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_111_r0eb8dfb5t_test_double_jpeg,Real,0.004215240478515625,0.0010242462158203125,0.4560546875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_028_r03aa5df1t_test_whatsapp_q75,Real,0.1331787109375,0.0364990234375,0.72314453125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_028_r03aa5df1t_test_resize_q80,Real,0.2203369140625,0.050323486328125,0.6435546875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_028_r03aa5df1t_test_double_jpeg,Real,0.0171051025390625,0.0171051025390625,0.7900390625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_whatsapp_q75,AI,0.0194244384765625,0.58349609375,0.89306640625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_resize_q80,AI,0.090087890625,0.82421875,0.92529296875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_double_jpeg,AI,0.0034961700439453125,0.61669921875,0.86376953125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,real_raise_supp_060_r1f06581bt_test_whatsapp_q75,Real,0.521484375,0.06561279296875,0.93896484375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_060_r1f06581bt_test_resize_q80,Real,0.5126953125,0.0634765625,0.93994140625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_060_r1f06581bt_test_double_jpeg,Real,0.2147216796875,0.04986572265625,0.90234375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_030_r03f70ccdt_test_whatsapp_q75,Real,0.01433563232421875,0.0294189453125,0.5703125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_030_r03f70ccdt_test_resize_q80,Real,0.01507568359375,0.0394287109375,0.560546875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_030_r03f70ccdt_test_double_jpeg,Real,0.005062103271484375,0.01763916015625,0.52734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_whatsapp_q75,AI,0.94287109375,0.0943603515625,0.91943359375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_resize_q80,AI,0.92724609375,0.048675537109375,0.87353515625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_double_jpeg,AI,0.470947265625,0.04559326171875,0.6171875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,real_raise_171_r1618da9dt_test_whatsapp_q75,Real,0.008880615234375,0.006824493408203125,0.50341796875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_171_r1618da9dt_test_resize_q80,Real,0.0087127685546875,0.006984710693359375,0.5546875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_171_r1618da9dt_test_double_jpeg,Real,0.0022335052490234375,0.00731658935546875,0.31787109375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_238_r1de76a54t_test_whatsapp_q75,Real,0.0117340087890625,0.0015363693237304688,0.55908203125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_238_r1de76a54t_test_resize_q80,Real,0.012725830078125,0.00128936767578125,0.509765625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_238_r1de76a54t_test_double_jpeg,Real,0.00894927978515625,0.0012445449829101562,0.50439453125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_197_r19b49f2ct_test_whatsapp_q75,Real,0.250732421875,0.06829833984375,0.470703125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_197_r19b49f2ct_test_resize_q80,Real,0.1982421875,0.07666015625,0.4609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_197_r19b49f2ct_test_double_jpeg,Real,0.047698974609375,0.050811767578125,0.35205078125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_078_r09d7cd4et_test_whatsapp_q75,Real,0.7724609375,0.50439453125,0.9794921875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_078_r09d7cd4et_test_resize_q80,Real,0.78076171875,0.53857421875,0.9794921875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_078_r09d7cd4et_test_double_jpeg,Real,0.611328125,0.43603515625,0.97509765625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_085_r0aaa70c3t_test_whatsapp_q75,Real,0.76416015625,0.06256103515625,0.8193359375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_085_r0aaa70c3t_test_resize_q80,Real,0.73046875,0.05572509765625,0.78466796875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_085_r0aaa70c3t_test_double_jpeg,Real,0.31640625,0.0223236083984375,0.76904296875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_216_r1bc3dd23t_test_whatsapp_q75,Real,0.0004673004150390625,0.00033020973205566406,0.01142120361328125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_216_r1bc3dd23t_test_resize_q80,Real,0.0005192756652832031,0.00021827220916748047,0.0100555419921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_216_r1bc3dd23t_test_double_jpeg,Real,8.887052536010742e-05,0.00043892860412597656,0.00937652587890625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_whatsapp_q75,AI,0.0004992485046386719,0.01467132568359375,0.127685546875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_resize_q80,AI,0.00042557716369628906,0.012237548828125,0.077392578125,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_double_jpeg,AI,0.0002359151840209961,0.01242828369140625,0.09088134765625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,real_raise_196_r1986e42bt_test_whatsapp_q75,Real,0.129638671875,0.005489349365234375,0.533203125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_196_r1986e42bt_test_resize_q80,Real,0.09771728515625,0.00577545166015625,0.60107421875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_196_r1986e42bt_test_double_jpeg,Real,0.02880859375,0.003749847412109375,0.5322265625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_126_r102b4aa4t_test_whatsapp_q75,Real,0.0616455078125,0.0177154541015625,0.796875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_126_r102b4aa4t_test_resize_q80,Real,0.07452392578125,0.01507568359375,0.7255859375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_126_r102b4aa4t_test_double_jpeg,Real,0.013427734375,0.0125274658203125,0.82177734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_whatsapp_q75,AI,0.0011472702026367188,0.82421875,0.97607421875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_resize_q80,AI,0.00206756591796875,0.875,0.9794921875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_double_jpeg,AI,3.790855407714844e-05,0.951171875,0.9404296875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,real_raise_117_r0f4ece9bt_test_whatsapp_q75,Real,0.0843505859375,0.023773193359375,0.80224609375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_117_r0f4ece9bt_test_resize_q80,Real,0.06573486328125,0.0230255126953125,0.783203125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_117_r0f4ece9bt_test_double_jpeg,Real,0.06890869140625,0.012969970703125,0.8037109375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_whatsapp_q75,AI,0.990234375,0.47119140625,0.9990234375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_resize_q80,AI,0.9921875,0.41796875,0.9990234375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_double_jpeg,AI,0.9873046875,0.281982421875,0.998046875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_whatsapp_q75,AI,0.001495361328125,0.2054443359375,0.87255859375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_resize_q80,AI,0.001056671142578125,0.1329345703125,0.8095703125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_double_jpeg,AI,9.03010368347168e-05,0.32275390625,0.363037109375,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_whatsapp_q75,AI,0.57470703125,0.10247802734375,0.94091796875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_resize_q80,AI,0.6552734375,0.1259765625,0.93505859375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_double_jpeg,AI,0.280517578125,0.07904052734375,0.93408203125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_whatsapp_q75,AI,0.9462890625,0.541015625,0.99755859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_resize_q80,AI,0.95361328125,0.57275390625,0.998046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_double_jpeg,AI,0.86767578125,0.469970703125,0.99658203125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,real_raise_233_r1d679eaet_test_whatsapp_q75,Real,0.0023975372314453125,0.002208709716796875,0.2294921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_233_r1d679eaet_test_resize_q80,Real,0.00260162353515625,0.002368927001953125,0.223876953125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_233_r1d679eaet_test_double_jpeg,Real,0.0011205673217773438,0.002834320068359375,0.2054443359375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_249_r1f3e6681t_test_whatsapp_q75,Real,0.07183837890625,0.00621795654296875,0.513671875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_249_r1f3e6681t_test_resize_q80,Real,0.093994140625,0.0066680908203125,0.447021484375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_249_r1f3e6681t_test_double_jpeg,Real,0.0139007568359375,0.004383087158203125,0.387451171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_whatsapp_q75,AI,0.98779296875,0.896484375,0.99365234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_resize_q80,AI,0.98974609375,0.87060546875,0.99365234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_double_jpeg,AI,0.98583984375,0.73828125,0.99072265625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,real_raise_181_r17754c77t_test_whatsapp_q75,Real,0.038818359375,0.234619140625,0.5380859375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_181_r17754c77t_test_resize_q80,Real,0.0177154541015625,0.229248046875,0.52880859375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_181_r17754c77t_test_double_jpeg,Real,0.0102081298828125,0.1790771484375,0.463623046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_supp_019_r098cf7aet_test_whatsapp_q75,Real,0.00841522216796875,0.004451751708984375,0.363525390625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_supp_019_r098cf7aet_test_resize_q80,Real,0.0162811279296875,0.004772186279296875,0.31005859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_supp_019_r098cf7aet_test_double_jpeg,Real,0.0010318756103515625,0.005344390869140625,0.3486328125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_156_r140f3432t_test_whatsapp_q75,Real,0.0004546642303466797,0.023284912109375,0.274169921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_156_r140f3432t_test_resize_q80,Real,0.000293731689453125,0.017181396484375,0.2137451171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_156_r140f3432t_test_double_jpeg,Real,7.545948028564453e-05,0.0212860107421875,0.200439453125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_whatsapp_q75,AI,0.9873046875,0.9912109375,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_resize_q80,AI,0.98974609375,0.99169921875,1.0,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_double_jpeg,AI,0.96630859375,0.9873046875,0.99951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,real_raise_159_r145215fft_test_whatsapp_q75,Real,0.26123046875,0.0008168220520019531,0.8828125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_159_r145215fft_test_resize_q80,Real,0.267578125,0.0008168220520019531,0.88525390625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_159_r145215fft_test_double_jpeg,Real,0.20751953125,0.0008525848388671875,0.8798828125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_whatsapp_q75,AI,0.1885986328125,0.089599609375,0.83251953125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_resize_q80,AI,0.168212890625,0.0987548828125,0.88623046875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_double_jpeg,AI,0.08209228515625,0.0728759765625,0.82568359375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,real_raise_038_r04cfa379t_test_whatsapp_q75,Real,0.04949951171875,0.090576171875,0.64990234375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_038_r04cfa379t_test_resize_q80,Real,0.0784912109375,0.1175537109375,0.67041015625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_038_r04cfa379t_test_double_jpeg,Real,0.01142120361328125,0.060211181640625,0.5751953125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_whatsapp_q75,AI,0.473876953125,0.71142578125,0.95361328125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_resize_q80,AI,0.626953125,0.66357421875,0.9619140625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg,AI,0.325927734375,0.63623046875,0.876953125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75,AI,0.422607421875,0.8310546875,0.994140625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_resize_q80,AI,0.75244140625,0.8115234375,0.9951171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_double_jpeg,AI,0.120849609375,0.82470703125,0.986328125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_whatsapp_q75,AI,0.96337890625,0.96826171875,0.97802734375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_resize_q80,AI,0.9794921875,0.96044921875,0.974609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_double_jpeg,AI,0.90234375,0.97607421875,0.97119140625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75,AI,0.00841522216796875,0.06890869140625,0.7646484375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_resize_q80,AI,0.012969970703125,0.049407958984375,0.7763671875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_double_jpeg,AI,0.004150390625,0.0582275390625,0.73828125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,real_raise_229_r1ceba29dt_test_whatsapp_q75,Real,0.06817626953125,0.00626373291015625,0.625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_229_r1ceba29dt_test_resize_q80,Real,0.054290771484375,0.00621795654296875,0.5927734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_229_r1ceba29dt_test_double_jpeg,Real,0.041473388671875,0.005344390869140625,0.6171875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_glide_095_r045be2act_test_whatsapp_q75,AI,0.2105712890625,0.1669921875,0.84619140625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_095_r045be2act_test_resize_q80,AI,0.64306640625,0.05633544921875,0.91552734375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_095_r045be2act_test_double_jpeg,AI,0.003551483154296875,0.058563232421875,0.73193359375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75,AI,0.04595947265625,0.0287017822265625,0.50048828125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80,AI,0.038116455078125,0.026458740234375,0.48291015625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg,AI,0.00760650634765625,0.0743408203125,0.17041015625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,real_raise_093_r0b841e5at_test_whatsapp_q75,Real,0.8330078125,0.304931640625,0.908203125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_093_r0b841e5at_test_resize_q80,Real,0.7578125,0.354736328125,0.91259765625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_093_r0b841e5at_test_double_jpeg,Real,0.6767578125,0.28466796875,0.90625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75,AI,0.2265625,0.2919921875,0.58837890625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80,AI,0.23583984375,0.454345703125,0.5615234375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg,AI,0.140625,0.281494140625,0.5595703125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,real_raise_119_r0f8e5907t_test_whatsapp_q75,Real,0.427734375,0.0066680908203125,0.88818359375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_119_r0f8e5907t_test_resize_q80,Real,0.412841796875,0.00714874267578125,0.88134765625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_119_r0f8e5907t_test_double_jpeg,Real,0.09912109375,0.007232666015625,0.83935546875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75,AI,0.229248046875,0.0016107559204101562,0.8427734375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_resize_q80,AI,0.270263671875,0.0012063980102539062,0.86767578125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg,AI,0.045013427734375,0.0012445449829101562,0.76123046875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,real_raise_096_r0bf7f938t_test_whatsapp_q75,Real,0.0254669189453125,0.01358795166015625,0.94677734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_096_r0bf7f938t_test_resize_q80,Real,0.03265380859375,0.012237548828125,0.95361328125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_096_r0bf7f938t_test_double_jpeg,Real,0.0197906494140625,0.00989532470703125,0.9482421875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_whatsapp_q75,AI,0.9912109375,0.0242767333984375,0.80517578125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_resize_q80,AI,0.98779296875,0.0282135009765625,0.74853515625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_double_jpeg,AI,0.7333984375,0.03533935546875,0.377685546875,PREV_wrong__CURR_wrong,PREV_correct__CURR_wrong,stable-diffusion-1-4,unknown
E14_Degraded,real_raise_213_r1b4e82c4t_test_whatsapp_q75,Real,0.9287109375,0.11553955078125,0.90966796875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_213_r1b4e82c4t_test_resize_q80,Real,0.92578125,0.11932373046875,0.912109375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_213_r1b4e82c4t_test_double_jpeg,Real,0.75,0.045440673828125,0.83154296875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_whatsapp_q75,AI,0.97265625,0.1763916015625,0.99462890625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
