image_id,original_image_id,split,filepath,label,source_dataset,generator,generator_version,device_family,device_model,variant_type,compression_status,jpeg_quality_if_known,width,height,format,file_size_bytes,sha256,perceptual_hash,provenance,license
e21_train_real_0296_severe_jpeg,e21_train_real_0296,train,images/train/e21_train_real_0296_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,severe_jpeg,jpeg40_subsampling420,40,1280,2275,JPEG,619922,61b702ec77e37cb76013ad04959d11f25585430b42c38b7b5118ee70689b5e10,dhash:2b81011aceda8c6e;ahash:f1e08000076ffeff,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg/1280px-C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0296_sequential_jpeg,e21_train_real_0296,train,images/train/e21_train_real_0296_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,2275,JPEG,820990,c64a45a5ce55ffa787f93a184f1b093fc87bd926be732ae300a114d7fb41153e,dhash:2b81011aceda8c6e;ahash:f1e08000076ffeff,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg/1280px-C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0296_resize_jpeg_resize,e21_train_real_0296,train,images/train/e21_train_real_0296_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,2275,JPEG,805269,fce7388c62a6b6b4d55d65c021e4342b631210b684af003be01c478507618e01,dhash:2b81011aceda8c6e;ahash:f1e08000076ffeff,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg/1280px-C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0296_social_media_whatsapp,e21_train_real_0296,train,images/train/e21_train_real_0296_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Photographs taken with mobile phones),none,none,Mobile Casual,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,720,1280,JPEG,293742,95348b0c1ef090f95ea0b774d831bb46e7aae7dad557c516907e1d5c21edc71a,dhash:2b81011aceda8c6e;ahash:f1e08000076ffeff,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg/1280px-C%C3%A8dre_du_Liban%2C_parc_du_Coteau_%28Vitry-sur-Seine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_ai_0292_clean,e21_train_ai_0292,train,images/train/e21_train_ai_0292_clean.png,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,clean,uncompressed,original,2304,1792,PNG,5664850,f79b0881c513dbcf8311d9337d68a8e83e4dcaa3cb0d5c1d8df91f1a105e2d29,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_resize_jpeg,e21_train_ai_0292,train,images/train/e21_train_ai_0292_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,resize_jpeg,resize_75pct_jpeg80,80,1728,1344,JPEG,353462,f23c263a0a3256cedbbf32b681d15cab98d773655b2209261d9a93af12312a7c,dhash:c040535f5be4e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_moderate_jpeg,e21_train_ai_0292,train,images/train/e21_train_ai_0292_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,moderate_jpeg,jpeg65_subsampling420,65,2304,1792,JPEG,453496,47f2bf0631910366afae85aae45a8d913e86836552ea0d37228549a66e86ade6,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_severe_jpeg,e21_train_ai_0292,train,images/train/e21_train_ai_0292_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,severe_jpeg,jpeg40_subsampling420,40,2304,1792,JPEG,308929,0104f21779066e6a91bd224b454a33e73cd1b1dcae045d17600850c095653132,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_sequential_jpeg,e21_train_ai_0292,train,images/train/e21_train_ai_0292_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,2304,1792,JPEG,397587,d194bb2d5fbfd7fcae3cd1c3d568c6c53bc9122add9925201e721a3f87f18c43,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_resize_jpeg_resize,e21_train_ai_0292,train,images/train/e21_train_ai_0292_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,2304,1792,JPEG,512285,9c88f98d611676f77aa725fb60ea12caf29a67b5dce209fa68c8197c8b7cfc33,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0292_social_media_whatsapp,e21_train_ai_0292,train,images/train/e21_train_ai_0292_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),Adobe Firefly 1,firefly,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,996,JPEG,179757,1715812c19c832633cd7a6eefd7e0f4c15962679d99a7f7fb08cda139770cc38,dhash:c040535f5be0e0d1;ahash:fcff7f21c00018fc,synthbuster/synthbuster/firefly/r1d9eaf70t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_clean,e21_train_ai_0309,train,images/train/e21_train_ai_0309_clean.png,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,clean,uncompressed,original,512,512,PNG,609011,4dc7d0164a7180ee8305c211978616238a7282f364bbccd972cd6c9a91acf1c3,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000046,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_resize_jpeg,e21_train_ai_0309,train,images/train/e21_train_ai_0309_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,resize_jpeg,resize_75pct_jpeg80,80,384,384,JPEG,49531,9894be152afb29d5be2b72016be0b484af137c0e926de59655b5f7ea98ec8f3f,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000066,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_moderate_jpeg,e21_train_ai_0309,train,images/train/e21_train_ai_0309_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,moderate_jpeg,jpeg65_subsampling420,65,512,512,JPEG,69402,9d5af0f26d389e3db4b90ee662d3fbda9531584747ae292debc35f53e78aef6d,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000066,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_severe_jpeg,e21_train_ai_0309,train,images/train/e21_train_ai_0309_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,severe_jpeg,jpeg40_subsampling420,40,512,512,JPEG,48909,0cba13f455cf17cb5555c39b454cb4e99a3d9f2228ed10c9a4f89fb32023bc7e,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000046,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_sequential_jpeg,e21_train_ai_0309,train,images/train/e21_train_ai_0309_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,512,512,JPEG,61800,d959a1b1cfa706571fe2d8b566baee2d73f0b2865d036262113e12f01743eefe,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000046,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_resize_jpeg_resize,e21_train_ai_0309,train,images/train/e21_train_ai_0309_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,512,512,JPEG,68196,8cb5740903502dd927c46b7a00f88d7fb695ce22f05fd01c292757f9473c55d6,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000046,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0309_social_media_whatsapp,e21_train_ai_0309,train,images/train/e21_train_ai_0309_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 1.4,stable-diffusion-1-4,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,512,512,JPEG,83146,17005c0ceb35867be5c4b21f13c308a7c9ed1f44ae3de1608f22ddbd0b60cce2,dhash:53c9cccd8d654c94;ahash:fd74e7ffff000066,synthbuster/synthbuster/stable-diffusion-1-4/r098a8a22t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0306_clean,e21_train_ai_0306,train,images/train/e21_train_ai_0306_clean.png,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,clean,uncompressed,original,1024,1024,PNG,1434399,6d763f571c81b3d6b87a387bedfc28702adc1830e6db85a618b86773e0c08b8b,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_resize_jpeg,e21_train_ai_0306,train,images/train/e21_train_ai_0306_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,resize_jpeg,resize_75pct_jpeg80,80,768,768,JPEG,92510,145347cd428371894b95d63f84dd0f01dd544992719d9cacf46c4b5607f8f147,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_moderate_jpeg,e21_train_ai_0306,train,images/train/e21_train_ai_0306_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,moderate_jpeg,jpeg65_subsampling420,65,1024,1024,JPEG,133536,37cc947af3baaf81ebc6fd3c6ed99aedcb80514d3af0808514dfe3f665dfec28,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_severe_jpeg,e21_train_ai_0306,train,images/train/e21_train_ai_0306_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,severe_jpeg,jpeg40_subsampling420,40,1024,1024,JPEG,74281,b623d8a14f6b2597464f550eb1f32181389b986d92c60154be32ef918f339174,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_sequential_jpeg,e21_train_ai_0306,train,images/train/e21_train_ai_0306_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,1024,1024,JPEG,125161,34a77794a30414082e02c6d6225af570ae8dacec84232b7c8fb69d8529f86291,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_resize_jpeg_resize,e21_train_ai_0306,train,images/train/e21_train_ai_0306_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1024,1024,JPEG,137619,d26b79f4fd65a05067b6bf7815df7055a825d9e05b41e82fb556aaffbea15ed9,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0306_social_media_whatsapp,e21_train_ai_0306,train,images/train/e21_train_ai_0306_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1024,1024,JPEG,147757,4f120e305a2ccba47128ba6cfb139b52a9f6ff12cca052183fd4aefb54b8c096,dhash:f8fcfcfcf838b97c;ahash:1c1c1e1e3e1c0c0c,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/3092.jpg,Apache 2.0
e21_train_ai_0308_clean,e21_train_ai_0308,train,images/train/e21_train_ai_0308_clean.png,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,clean,uncompressed,original,1216,832,PNG,1988467,c7c4bbf33b7ba39d76cacf3cf33bedb7a62271bb6f20fee5c50050efe1c48633,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_resize_jpeg,e21_train_ai_0308,train,images/train/e21_train_ai_0308_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,resize_jpeg,resize_75pct_jpeg80,80,912,624,JPEG,125972,de760282bef6c7b71e9b6eb637b57ead80b3dbe5c7825647043d9debf35dbdea,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_moderate_jpeg,e21_train_ai_0308,train,images/train/e21_train_ai_0308_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,moderate_jpeg,jpeg65_subsampling420,65,1216,832,JPEG,170738,f8f982ab3339cb0d6d83877e49383cd0ee7627cf335c1c8994a986513db84e30,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_severe_jpeg,e21_train_ai_0308,train,images/train/e21_train_ai_0308_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,severe_jpeg,jpeg40_subsampling420,40,1216,832,JPEG,119325,50eb64af9862054c317022729c86ed794b1e242fe0e0d078ecdcfc0371e6bbec,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_sequential_jpeg,e21_train_ai_0308,train,images/train/e21_train_ai_0308_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,1216,832,JPEG,151258,9904efcf5e0560e597ea10e5e26d8f315d3639ddc28ed8146a75e573eb66dcad,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_resize_jpeg_resize,e21_train_ai_0308,train,images/train/e21_train_ai_0308_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1216,832,JPEG,181111,0399cbbca8a99d3a2eb077bfa75bad361f6822b6c4272a653743d5950b55e57a,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0308_social_media_whatsapp,e21_train_ai_0308,train,images/train/e21_train_ai_0308_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),Stable Diffusion 2,stable-diffusion-2,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1216,832,JPEG,206923,3165b32830333e727e0319da1221d07e78973269554c8f6abc9ecbe8defeb099,dhash:ccccecb6acccda56;ahash:607e3e070664ee03,synthbuster/synthbuster/stable-diffusion-2/r17f60607t.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_clean,e21_train_ai_0307,train,images/train/e21_train_ai_0307_clean.png,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,clean,uncompressed,original,896,1360,PNG,1372880,e9908785f9646755e0cdb4f1425464e2abe3d04bf8a82c582739fe0182812040,dhash:8a43c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_resize_jpeg,e21_train_ai_0307,train,images/train/e21_train_ai_0307_resize_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,resize_jpeg,resize_75pct_jpeg80,80,672,1020,JPEG,68610,73b8c058ee751e7944158dbbf4065313bae521fe63867197e415ae0498ee9bfc,dhash:8a41c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_moderate_jpeg,e21_train_ai_0307,train,images/train/e21_train_ai_0307_moderate_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,moderate_jpeg,jpeg65_subsampling420,65,896,1360,JPEG,81994,0ec35abeaa7f55166a13c78157db7d08ef070e988328a77ede930c1bf0a138a6,dhash:8a43c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_severe_jpeg,e21_train_ai_0307,train,images/train/e21_train_ai_0307_severe_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,severe_jpeg,jpeg40_subsampling420,40,896,1360,JPEG,56967,8a2bb8f3a3185d693348fddb528e6f8f82f497b70dd46068a29cfb4300e980ff,dhash:8a41c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_sequential_jpeg,e21_train_ai_0307,train,images/train/e21_train_ai_0307_sequential_jpeg.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,sequential_jpeg,sequential_jpeg85_jpeg60,60,896,1360,JPEG,72686,c19c34c51e5b238805d3f715374f78a294e6e3e371d23ac997492fc6d1fb4ac8,dhash:8a43c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_resize_jpeg_resize,e21_train_ai_0307,train,images/train/e21_train_ai_0307_resize_jpeg_resize.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,resize_jpeg_resize,downscale60_jpeg75_upscale,75,896,1360,JPEG,111629,dd1b6502de1ad1352959439ba0020624586d04b0de099c9606273ba2d5cae83e,dhash:8a43c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_ai_0307_social_media_whatsapp,e21_train_ai_0307,train,images/train/e21_train_ai_0307_social_media_whatsapp.jpg,AI,Synthbuster (Zenodo 10066460),Midjourney,midjourney-v5,none,none,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,843,1280,JPEG,84872,5ba41482268cb29f17cf8067456d74abddc3831af0eebf78b694d0345253f653,dhash:8a43c790d8dc9c9e;ahash:e0e070787804cecf,synthbuster/synthbuster/midjourney-v5/r19d72b0ct.png,CC BY-NC-SA 4.0 (Quentin Bammey / Centre Borelli)
e21_train_real_0311_clean,e21_train_real_0311,train,images/train/e21_train_real_0311_clean.png,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,clean,uncompressed,original,1280,853,PNG,983303,bb4a68b02154374da0e11971480429199ac4b6ab094d95b4b525d63026117fd8,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_resize_jpeg,e21_train_real_0311,train,images/train/e21_train_real_0311_resize_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,resize_jpeg,resize_75pct_jpeg80,80,960,640,JPEG,65624,99eb9fe66a02bbf09585ca43fb0c54edae4d29f06d32a4f7a176c0ffe407618f,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_moderate_jpeg,e21_train_real_0311,train,images/train/e21_train_real_0311_moderate_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,moderate_jpeg,jpeg65_subsampling420,65,1280,853,JPEG,76756,99bebcd18ba1558ee15c470df58f2eaec9fa21dce46ad1cd1ceb3bfd0f9cbb07,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_severe_jpeg,e21_train_real_0311,train,images/train/e21_train_real_0311_severe_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,severe_jpeg,jpeg40_subsampling420,40,1280,853,JPEG,54029,84d7d6912b3da78d492111a16f6a367cc10b9e1f036c48080f0f54a872a18822,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_sequential_jpeg,e21_train_real_0311,train,images/train/e21_train_real_0311_sequential_jpeg.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,sequential_jpeg,sequential_jpeg85_jpeg60,60,1280,853,JPEG,71533,44df7e36064d63559955a81331267aadb40e588aec1757ac21fdbfaaac9be25a,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_resize_jpeg_resize,e21_train_real_0311,train,images/train/e21_train_real_0311_resize_jpeg_resize.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,resize_jpeg_resize,downscale60_jpeg75_upscale,75,1280,853,JPEG,102592,8b16662919a5f36ce13531ec555fa22397226f84d140a88cf9ed41e74b21f272,dhash:f7f7f8f4f79b8164;ahash:ff3f7e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
e21_train_real_0311_social_media_whatsapp,e21_train_real_0311,train,images/train/e21_train_real_0311_social_media_whatsapp.jpg,Real,Wikimedia Commons (Category:Bokeh),none,none,Defocus / Bokeh,various,social_media_whatsapp,whatsapp_simulation_1280px_q75,75,1280,853,JPEG,107402,6938c1adfef56dd3edea63ecfe673bc62463b56446ba36e0edbf3b9b690f961a,dhash:f7f7f8f4f79b8164;ahash:ff3f3e1e014140b0,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Bokeh_%2818905259468%29.jpg/1280px-Bokeh_%2818905259468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Creative Commons / Public Domain
