dataset,image_id,filepath,label,generator,device_family,degradation_type,prob_e6c,pred_e6c,correct_e6c,prob_e20,pred_e20,correct_e20,transition
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.9189453125,1,1,0.07208251953125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.92578125,1,1,0.07763671875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.673828125,1,1,0.0278472900390625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.100341796875,0,0,0.0034027099609375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.09637451171875,0,0,0.003692626953125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.00395965576171875,0,0,0.0029926300048828125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.81103515625,1,1,0.331298828125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_resize_q80.jpg,AI,stable-diffusion-1-4,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.93408203125,1,1,0.34130859375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.081787109375,0,0,0.297119140625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_118_r1c9fdcf4t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_118_r1c9fdcf4t_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0225830078125,0,0,0.268310546875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_whatsapp_q75.jpg,AI,midjourney-v5,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.68701171875,1,1,0.439453125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_resize_q80.jpg,AI,midjourney-v5,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.73486328125,1,1,0.444091796875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_double_jpeg.jpg,AI,midjourney-v5,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.339599609375,0,0,0.2264404296875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_whatsapp_q75.jpg,AI,midjourney-v5,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.43310546875,0,0,0.54736328125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_resize_q80.jpg,AI,midjourney-v5,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.27783203125,0,0,0.468017578125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_double_jpeg.jpg,AI,midjourney-v5,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.2044677734375,0,0,0.50146484375,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_187_r06743f8ft_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_187_r06743f8ft_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.47119140625,0,0,0.68994140625,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_187_r06743f8ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_187_r06743f8ft_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.25,0,0,0.67919921875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_glide_107_r116825e2t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_glide_107_r116825e2t_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.95703125,1,1,0.476318359375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_glide_107_r116825e2t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_glide_107_r116825e2t_test_resize_q80.jpg,AI,glide,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.9736328125,1,1,0.339111328125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_glide_107_r116825e2t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_107_r116825e2t_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.44287109375,0,0,0.194580078125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle3_053_r17fe8532t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle3_053_r17fe8532t_test_whatsapp_q75.jpg,AI,dalle3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.48583984375,0,0,0.47802734375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle3_053_r17fe8532t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle3_053_r17fe8532t_test_resize_q80.jpg,AI,dalle3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.37548828125,0,0,0.490478515625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle3_053_r17fe8532t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle3_053_r17fe8532t_test_double_jpeg.jpg,AI,dalle3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0167236328125,0,0,0.36572265625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_213_r026b5360t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_213_r026b5360t_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.1329345703125,0,0,0.6171875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_213_r026b5360t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_213_r026b5360t_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.2109375,0,0,0.80126953125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-2_213_r026b5360t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_213_r026b5360t_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.045440673828125,0,0,0.8740234375,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_firefly_079_r138ad247t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_firefly_079_r138ad247t_test_whatsapp_q75.jpg,AI,firefly,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.06097412109375,0,0,0.02386474609375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_079_r138ad247t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_firefly_079_r138ad247t_test_resize_q80.jpg,AI,firefly,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.06634521484375,0,0,0.0211181640625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_079_r138ad247t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_firefly_079_r138ad247t_test_double_jpeg.jpg,AI,firefly,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0546875,0,0,0.0177764892578125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_090_r1e9082f9t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_firefly_090_r1e9082f9t_test_whatsapp_q75.jpg,AI,firefly,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.07806396484375,0,0,0.01363372802734375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_090_r1e9082f9t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_firefly_090_r1e9082f9t_test_resize_q80.jpg,AI,firefly,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.0457763671875,0,0,0.011962890625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_090_r1e9082f9t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_firefly_090_r1e9082f9t_test_double_jpeg.jpg,AI,firefly,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.010650634765625,0,0,0.01332855224609375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_225_r0f5beb66t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_225_r0f5beb66t_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.9169921875,1,1,0.21142578125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_225_r0f5beb66t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_225_r0f5beb66t_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.869140625,1,1,0.2259521484375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_225_r0f5beb66t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_225_r0f5beb66t_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.78076171875,1,1,0.263671875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-4,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.896484375,1,1,0.046630859375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_resize_q80.jpg,AI,stable-diffusion-1-4,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.84130859375,1,1,0.04248046875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_020_r002fc3e2t_test_double_jpeg.jpg,AI,stable-diffusion-1-4,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.11962890625,0,0,0.040252685546875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_101_r0a9384b1t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_glide_101_r0a9384b1t_test_whatsapp_q75.jpg,AI,glide,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.2880859375,0,0,0.43701171875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_101_r0a9384b1t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_glide_101_r0a9384b1t_test_resize_q80.jpg,AI,glide,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.350830078125,0,0,0.408935546875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_glide_101_r0a9384b1t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_glide_101_r0a9384b1t_test_double_jpeg.jpg,AI,glide,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.03662109375,0,0,0.34912109375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_022_r169c7350t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_022_r169c7350t_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.4267578125,0,0,0.204345703125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_022_r169c7350t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_022_r169c7350t_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.494384765625,0,0,0.216064453125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_022_r169c7350t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_022_r169c7350t_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.306884765625,0,0,0.2225341796875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_midjourney-v5_126_r056f233bt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_126_r056f233bt_test_whatsapp_q75.jpg,AI,midjourney-v5,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.1451416015625,0,0,0.697265625,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_midjourney-v5_126_r056f233bt_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_126_r056f233bt_test_resize_q80.jpg,AI,midjourney-v5,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.2481689453125,0,0,0.66357421875,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_midjourney-v5_126_r056f233bt_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_126_r056f233bt_test_double_jpeg.jpg,AI,midjourney-v5,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.0225372314453125,0,0,0.5830078125,1,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_dalle2_012_r0b7b1156t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_012_r0b7b1156t_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.091552734375,0,0,0.10247802734375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_012_r0b7b1156t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_012_r0b7b1156t_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.1014404296875,0,0,0.11474609375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_012_r0b7b1156t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_012_r0b7b1156t_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.028106689453125,0,0,0.0574951171875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.85009765625,1,1,0.183837890625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.845703125,1,1,0.1446533203125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_176_r1ad2de34t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.2166748046875,0,0,0.089111328125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_076_r102b4aa4t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_firefly_076_r102b4aa4t_test_whatsapp_q75.jpg,AI,firefly,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.02691650390625,0,0,0.0225372314453125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_076_r102b4aa4t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_firefly_076_r102b4aa4t_test_resize_q80.jpg,AI,firefly,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.0296478271484375,0,0,0.02056884765625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_firefly_076_r102b4aa4t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_firefly_076_r102b4aa4t_test_double_jpeg.jpg,AI,firefly,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.008575439453125,0,0,0.01132965087890625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.94287109375,1,1,0.01262664794921875,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.9306640625,1,1,0.01137542724609375,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-2_024_r00444b95t_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.892578125,1,1,0.005405426025390625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_215_r045be2act_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_215_r045be2act_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.96875,1,1,0.41455078125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_215_r045be2act_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_215_r045be2act_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.96728515625,1,1,0.30322265625,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_215_r045be2act_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_215_r045be2act_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.8662109375,1,1,0.0948486328125,0,0,E6C_correct__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.259765625,0,0,0.044677734375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_resize_q80.jpg,AI,stable-diffusion-1-3,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.461669921875,0,0,0.0279083251953125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_177_r1bdb6385t_test_double_jpeg.jpg,AI,stable-diffusion-1-3,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.09417724609375,0,0,0.03656005859375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_212_r0150031ft_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_212_r0150031ft_test_whatsapp_q75.jpg,AI,stable-diffusion-2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.427978515625,0,0,0.007488250732421875,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_212_r0150031ft_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_212_r0150031ft_test_resize_q80.jpg,AI,stable-diffusion-2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.3525390625,0,0,0.01483917236328125,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_stable-diffusion-2_212_r0150031ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_212_r0150031ft_test_double_jpeg.jpg,AI,stable-diffusion-2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.25537109375,0,0,0.005428314208984375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_001_r000da54ft_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_dalle2_001_r000da54ft_test_whatsapp_q75.jpg,AI,dalle2,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.348876953125,0,0,0.01554107666015625,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_001_r000da54ft_test_resize_q80,data/final_external_pool/final_test_degraded/ai_sb_dalle2_001_r000da54ft_test_resize_q80.jpg,AI,dalle2,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.39501953125,0,0,0.0165863037109375,0,0,E6C_wrong__E20_wrong
E14_Degraded,ai_sb_dalle2_001_r000da54ft_test_double_jpeg,data/final_external_pool/final_test_degraded/ai_sb_dalle2_001_r000da54ft_test_double_jpeg.jpg,AI,dalle2,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.191650390625,0,0,0.0119171142578125,0,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_114_r0f137652t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_114_r0f137652t_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.51708984375,1,0,0.85205078125,1,0,E6C_wrong__E20_wrong
E14_Degraded,real_raise_114_r0f137652t_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_114_r0f137652t_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.4052734375,0,1,0.830078125,1,0,E6C_correct__E20_wrong
E14_Degraded,real_raise_114_r0f137652t_test_double_jpeg,data/final_external_pool/final_test_degraded/real_raise_114_r0f137652t_test_double_jpeg.jpg,Real,camera,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.07977294921875,0,1,0.6328125,1,0,E6C_correct__E20_wrong
E14_Degraded,real_raise_supp_001_r001d260dt_test_whatsapp_q75,data/final_external_pool/final_test_degraded/real_raise_supp_001_r001d260dt_test_whatsapp_q75.jpg,Real,camera,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.8466796875,1,0,0.093505859375,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_supp_001_r001d260dt_test_resize_q80,data/final_external_pool/final_test_degraded/real_raise_supp_001_r001d260dt_test_resize_q80.jpg,Real,camera,unknown,Resize (L1080) + JPEG Q80 (4:2:0),0.85009765625,1,0,0.1019287109375,0,1,E6C_wrong__E20_correct
E14_Degraded,real_raise_supp_001_r001d260dt_test_double_jpeg,data/final_external_pool/final_test_degraded/real_raise_supp_001_r001d260dt_test_double_jpeg.jpg,Real,camera,unknown,"Double JPEG (L1280, Q80->Q70, 4:2:0)",0.810546875,1,0,0.08599853515625,0,1,E6C_wrong__E20_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_170_r145221d9t_test_whatsapp_q75,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_170_r145221d9t_test_whatsapp_q75.jpg,AI,stable-diffusion-1-3,unknown,"WhatsApp-tier JPEG (L1280, Q75, 4:2:0)",0.47705078125,0,0,0.0162811279296875,0,0,E6C_wrong__E20_wrong
