image_id,orig_id,full_filepath,label,source_pool,generator,device_family,variant_type,is_legacy_ai,is_modern_ai,is_smartphone_real,is_camera_real,is_compressed
e20_train_02858_social_media_whatsapp,e20_train_02858_clean,data\e20_training\images\train\e20_train_02858_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01208_clean,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01208_resize_jpeg,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01208_moderate_jpeg,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01208_severe_jpeg,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01208_sequential_jpeg,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01208_resize_jpeg_resize,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01208_social_media_whatsapp,e20_train_01208_clean,data\e20_training\images\train\e20_train_01208_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00996_clean,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00996_resize_jpeg,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00996_moderate_jpeg,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00996_severe_jpeg,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00996_sequential_jpeg,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00996_resize_jpeg_resize,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00996_social_media_whatsapp,e20_train_00996_clean,data\e20_training\images\train\e20_train_00996_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02046_clean,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02046_resize_jpeg,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02046_moderate_jpeg,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02046_severe_jpeg,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02046_sequential_jpeg,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02046_resize_jpeg_resize,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02046_social_media_whatsapp,e20_train_02046_clean,data\e20_training\images\train\e20_train_02046_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02749_clean,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02749_resize_jpeg,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02749_moderate_jpeg,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02749_severe_jpeg,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02749_sequential_jpeg,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02749_resize_jpeg_resize,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02749_social_media_whatsapp,e20_train_02749_clean,data\e20_training\images\train\e20_train_02749_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00036_clean,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00036_resize_jpeg,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00036_moderate_jpeg,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00036_severe_jpeg,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00036_sequential_jpeg,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00036_resize_jpeg_resize,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00036_social_media_whatsapp,e20_train_00036_clean,data\e20_training\images\train\e20_train_00036_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01967_clean,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01967_resize_jpeg,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01967_moderate_jpeg,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01967_severe_jpeg,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01967_sequential_jpeg,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01967_resize_jpeg_resize,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01967_social_media_whatsapp,e20_train_01967_clean,data\e20_training\images\train\e20_train_01967_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02532_clean,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02532_resize_jpeg,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02532_moderate_jpeg,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02532_severe_jpeg,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02532_sequential_jpeg,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02532_resize_jpeg_resize,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02532_social_media_whatsapp,e20_train_02532_clean,data\e20_training\images\train\e20_train_02532_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00503_clean,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00503_resize_jpeg,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00503_moderate_jpeg,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00503_severe_jpeg,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00503_sequential_jpeg,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00503_resize_jpeg_resize,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00503_social_media_whatsapp,e20_train_00503_clean,data\e20_training\images\train\e20_train_00503_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02802_clean,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02802_resize_jpeg,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02802_moderate_jpeg,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02802_severe_jpeg,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02802_sequential_jpeg,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02802_resize_jpeg_resize,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02802_social_media_whatsapp,e20_train_02802_clean,data\e20_training\images\train\e20_train_02802_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02836_clean,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02836_resize_jpeg,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02836_moderate_jpeg,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02836_severe_jpeg,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02836_sequential_jpeg,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02836_resize_jpeg_resize,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02836_social_media_whatsapp,e20_train_02836_clean,data\e20_training\images\train\e20_train_02836_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01874_clean,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01874_resize_jpeg,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01874_moderate_jpeg,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01874_severe_jpeg,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01874_sequential_jpeg,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01874_resize_jpeg_resize,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01874_social_media_whatsapp,e20_train_01874_clean,data\e20_training\images\train\e20_train_01874_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01793_clean,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01793_resize_jpeg,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01793_moderate_jpeg,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01793_severe_jpeg,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01793_sequential_jpeg,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01793_resize_jpeg_resize,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01793_social_media_whatsapp,e20_train_01793_clean,data\e20_training\images\train\e20_train_01793_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_02248_clean,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_02248_resize_jpeg,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_02248_moderate_jpeg,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_02248_severe_jpeg,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_02248_sequential_jpeg,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_02248_resize_jpeg_resize,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_02248_social_media_whatsapp,e20_train_02248_clean,data\e20_training\images\train\e20_train_02248_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00466_clean,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00466_resize_jpeg,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00466_moderate_jpeg,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00466_severe_jpeg,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00466_sequential_jpeg,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00466_resize_jpeg_resize,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00466_social_media_whatsapp,e20_train_00466_clean,data\e20_training\images\train\e20_train_00466_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01937_clean,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01937_resize_jpeg,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01937_moderate_jpeg,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01937_severe_jpeg,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01937_sequential_jpeg,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01937_resize_jpeg_resize,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01937_social_media_whatsapp,e20_train_01937_clean,data\e20_training\images\train\e20_train_01937_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01927_clean,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01927_resize_jpeg,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01927_moderate_jpeg,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01927_severe_jpeg,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01927_sequential_jpeg,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01927_resize_jpeg_resize,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01927_social_media_whatsapp,e20_train_01927_clean,data\e20_training\images\train\e20_train_01927_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01799_clean,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01799_resize_jpeg,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01799_moderate_jpeg,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01799_severe_jpeg,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01799_sequential_jpeg,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01799_resize_jpeg_resize,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01799_social_media_whatsapp,e20_train_01799_clean,data\e20_training\images\train\e20_train_01799_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00542_clean,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00542_resize_jpeg,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00542_moderate_jpeg,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00542_severe_jpeg,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00542_sequential_jpeg,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00542_resize_jpeg_resize,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00542_social_media_whatsapp,e20_train_00542_clean,data\e20_training\images\train\e20_train_00542_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00443_clean,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00443_resize_jpeg,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00443_moderate_jpeg,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00443_severe_jpeg,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00443_sequential_jpeg,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00443_resize_jpeg_resize,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00443_social_media_whatsapp,e20_train_00443_clean,data\e20_training\images\train\e20_train_00443_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_00588_clean,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_00588_resize_jpeg,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_00588_moderate_jpeg,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_00588_severe_jpeg,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_00588_sequential_jpeg,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_00588_resize_jpeg_resize,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_00588_social_media_whatsapp,e20_train_00588_clean,data\e20_training\images\train\e20_train_00588_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
e20_train_01017_clean,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_clean.jpg,AI,E20,Stable Diffusion,none,clean,0,1,0,0,0
e20_train_01017_resize_jpeg,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_resize_jpeg.jpg,AI,E20,Stable Diffusion,none,resize_jpeg,0,1,0,0,1
e20_train_01017_moderate_jpeg,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_moderate_jpeg.jpg,AI,E20,Stable Diffusion,none,moderate_jpeg,0,1,0,0,1
e20_train_01017_severe_jpeg,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_severe_jpeg.jpg,AI,E20,Stable Diffusion,none,severe_jpeg,0,1,0,0,1
e20_train_01017_sequential_jpeg,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_sequential_jpeg.jpg,AI,E20,Stable Diffusion,none,sequential_jpeg,0,1,0,0,1
e20_train_01017_resize_jpeg_resize,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_resize_jpeg_resize.jpg,AI,E20,Stable Diffusion,none,resize_jpeg_resize,0,1,0,0,1
e20_train_01017_social_media_whatsapp,e20_train_01017_clean,data\e20_training\images\train\e20_train_01017_social_media_whatsapp.jpg,AI,E20,Stable Diffusion,none,social_media_whatsapp,0,1,0,0,1
